date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:54:52	87239/87239	---M--	200	added ('OK')	application/pdf	etag:%22154c7-4ce02e76c4eb2%22	https://www.newmystics.com/documents/MarkYoung-Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MarkYoung-Poems.pdf	(from https://www.newmystics.com/lit/MarkYoung.html)
04:54:52	101625/101625	---M--	200	added ('OK')	application/pdf	etag:%2218cf9-5223b16317916%22	https://www.newmystics.com/documents/MarkYoung-Poems2.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MarkYoung-Poems2.pdf	(from https://www.newmystics.com/lit/MarkYoung.html)
04:54:53	118002/118002	---M--	200	added ('OK')	application/pdf	etag:%221ccf2-54f1f7015c4d9%22	https://www.newmystics.com/documents/MarkYoung-Poems3.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/MarkYoung-Poems3.pdf	(from https://www.newmystics.com/lit/MarkYoung.html)
04:54:53	24067/24067	---M--	200	added ('OK')	image/jpeg	etag:%225e03-4f29ca0012c8c%22	https://www.newmystics.com/images/AliZnaidi-ExperimentalRuminations.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/AliZnaidi-ExperimentalRuminations.jpg	(from https://www.newmystics.com/lit/AliZnaidi.html)
04:54:53	93635/93635	---M--	200	added ('OK')	application/pdf	etag:%2216dc3-4f29c9f67a044%22	https://www.newmystics.com/documents/AliZnaidi-Poems.pdf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/documents/AliZnaidi-Poems.pdf	(from https://www.newmystics.com/lit/AliZnaidi.html)
04:54:54	89680/89680	---M--	200	added ('OK')	image/jpeg	etag:%2215e50-477a315e161f4%22	https://www.newmystics.com/images/MONUMENTAL_nmystics1.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics1.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:54	111127/111127	---M--	200	added ('OK')	image/jpeg	etag:%221b217-477a316903214%22	https://www.newmystics.com/images/MONUMENTAL_nmystics2.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics2.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:54	110386/110386	---M--	200	added ('OK')	image/jpeg	etag:%221af32-477a316bb77ed%22	https://www.newmystics.com/images/MONUMENTAL_nmystics3.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics3.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:54	128302/128302	---M--	200	added ('OK')	image/jpeg	etag:%221f52e-477a316c9a0b6%22	https://www.newmystics.com/images/MONUMENTAL_nmystics4.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics4.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:54	104885/104885	---M--	200	added ('OK')	image/jpeg	etag:%22199b5-477a316d73cef%22	https://www.newmystics.com/images/MONUMENTAL_nmystics5.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics5.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:55	102344/102344	---M--	200	added ('OK')	image/jpeg	etag:%2218fc8-477a316e4c1ba%22	https://www.newmystics.com/images/MONUMENTAL_nmystics6.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics6.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:55	112304/112304	---M--	200	added ('OK')	image/jpeg	etag:%221b6b0-477a316f27183%22	https://www.newmystics.com/images/MONUMENTAL_nmystics7.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics7.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:55	95747/95747	---M--	200	added ('OK')	image/jpeg	etag:%2217603-477a316fec980%22	https://www.newmystics.com/images/MONUMENTAL_nmystics8.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics8.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:55	122667/122667	---M--	200	added ('OK')	image/jpeg	etag:%221df2b-477a3171f5928%22	https://www.newmystics.com/images/MONUMENTAL_nmystics9.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics9.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:55	115670/115670	---M--	200	added ('OK')	image/jpeg	etag:%221c3d6-477a315ef6b91%22	https://www.newmystics.com/images/MONUMENTAL_nmystics10.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics10.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:56	127134/127134	---M--	200	added ('OK')	image/jpeg	etag:%221f09e-477a315fdf610%22	https://www.newmystics.com/images/MONUMENTAL_nmystics11.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics11.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:56	118200/118200	---M--	200	added ('OK')	image/jpeg	etag:%221cdb8-477a3161eef2d%22	https://www.newmystics.com/images/MONUMENTAL_nmystics12.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics12.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:56	110290/110290	---M--	200	added ('OK')	image/jpeg	etag:%221aed2-477a3162c5c85%22	https://www.newmystics.com/images/MONUMENTAL_nmystics13.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics13.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:56	121103/121103	---M--	200	added ('OK')	image/jpeg	etag:%221d90f-477a3163a8d2a%22	https://www.newmystics.com/images/MONUMENTAL_nmystics14.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics14.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:57	103649/103649	---M--	200	added ('OK')	image/jpeg	etag:%22194e1-477a31648025b%22	https://www.newmystics.com/images/MONUMENTAL_nmystics15.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics15.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:57	100995/100995	---M--	200	added ('OK')	image/jpeg	etag:%2218a83-477a316560bec%22	https://www.newmystics.com/images/MONUMENTAL_nmystics16.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics16.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:57	108913/108913	---M--	200	added ('OK')	image/jpeg	etag:%221a971-477a31663c76e%22	https://www.newmystics.com/images/MONUMENTAL_nmystics17.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics17.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:57	121165/121165	---M--	200	added ('OK')	image/jpeg	etag:%221d94d-477a3167278f9%22	https://www.newmystics.com/images/MONUMENTAL_nmystics18.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics18.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:57	133770/133770	---M--	200	added ('OK')	image/jpeg	etag:%2220a8a-477a31681ab77%22	https://www.newmystics.com/images/MONUMENTAL_nmystics19.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics19.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:58	152820/152820	---M--	200	added ('OK')	image/jpeg	etag:%22254f4-477a3169f1e50%22	https://www.newmystics.com/images/MONUMENTAL_nmystics20.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics20.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:58	126050/126050	---M--	200	added ('OK')	image/jpeg	etag:%221ec62-477a316ad7612%22	https://www.newmystics.com/images/MONUMENTAL_nmystics21.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_nmystics21.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:58	70237/70237	---M--	200	added ('OK')	image/jpeg	etag:%221125d-477a3172b5b32%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperNIGHT800x600.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperNIGHT800x600.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:58	17832/17832	---M--	200	added ('OK')	image/jpeg	etag:%2245a8-477a31734928d%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperNIGHT_thumbOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperNIGHT_thumbOPT.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:59	81295/81295	---M--	200	added ('OK')	image/jpeg	etag:%2213d8f-477a3174ee09f%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperSPACEBROTHERS800x600.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperSPACEBROTHERS800x600.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:59	21060/21060	---M--	200	added ('OK')	image/jpeg	etag:%225244-477a3175846c1%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperSPACEBROTHERS_thumbOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperSPACEBROTHERS_thumbOPT.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:59	56243/56243	---M--	200	added ('OK')	image/jpeg	etag:%22dbb3-477a317639543%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperSUNSET800x600.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperSUNSET800x600.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:59	17576/17576	---M--	200	added ('OK')	image/jpeg	etag:%2244a8-477a3176ce001%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperSUNSET_thumbOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperSUNSET_thumbOPT.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:54:59	83530/83530	---M--	200	added ('OK')	image/jpeg	etag:%221464a-477a31779a560%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperUFO800x600.JPG	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperUFO800x600.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:55:00	25601/25601	---M--	200	added ('OK')	image/jpeg	etag:%226401-477a31795b896%22	https://www.newmystics.com/images/MONUMENTAL_wallpaperUFO_thumbOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/MONUMENTAL_wallpaperUFO_thumbOPT.jpg	(from https://www.newmystics.com/lit/NickPendleton_Monumental.html)
04:55:00	2658/2658	---M--	200	added ('OK')	text/css	etag:%22a62-48023736518e1%22	https://www.newmystics.com/music/simple_style.css	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/music/simple_style.css	(from https://www.newmystics.com/music/KnightBerman.html)
04:55:00	9874/9874	---M--	200	added ('OK')	image/jpeg	etag:%222692-480236f547528%22	https://www.newmystics.com/images/KnightBerman_275w.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/KnightBerman_275w.jpg	(from https://www.newmystics.com/music/KnightBerman.html)
04:55:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2013%20Apr%202025%2008:55:01%20GMT	http://www.reverbnation.com/widgets/trk/40/artist_61557/artist_61557/t.gif	C:/My%20Web%20Sites/New%20Mystics/www.reverbnation.com/widgets/trk/40/artist_61557/artist_61557/t.287.delayed	(from https://www.newmystics.com/music/KnightBerman.html)
04:55:02	40502516/40502516	UR-M--	200	added ('Partial%20Content')	application/zip	etag:%2226a04f4-477a32e24892c%22	https://www.newmystics.com/media/ALivingWage.m4v.zip	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/media/ALivingWage.m4v.zip	(from https://www.newmystics.com/film.html)
04:55:03	43/43	---MC-	200	added ('OK')	image/gif	date:Sun,%2013%20Apr%202025%2008:55:03%20GMT	https://www.reverbnation.com/widgets/trk/40/artist_61557/artist_61557/t.gif	C:/My%20Web%20Sites/New%20Mystics/www.reverbnation.com/widgets/trk/40/artist_61557/artist_61557/track_51076.gif	(from https://www.newmystics.com/music/KnightBerman.html)
04:55:05	791/791	---M--	200	added ('OK')	application/x-javascript	etag:%22317-477a344fffe0f%22	http://www.newmystics.com/music/audio/audio-player.js	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/music/audio/audio-player.js	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:06	5260/5260	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22148c-477a345093d3e%22	http://www.newmystics.com/music/audio/player.swf	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/music/audio/player.swf	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:06	43983/43983	---M--	200	added ('OK')	image/jpeg	etag:%22abcf-477a3143b1cc2%22	https://www.newmystics.com/images/CraigSonnenfeld-heart_mini.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/CraigSonnenfeld-heart_mini.jpg	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:06	185490/185490	---M--	200	added ('OK')	image/jpeg	etag:%222d492-496b10c9cf57c%22	https://www.newmystics.com/images/CraigSonnenfeld2010.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/CraigSonnenfeld2010.jpg	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:06	40185815/40185815	UR-M--	200	added ('Partial%20Content')	application/zip	etag:%222652fd7-477a336904263%22	https://www.newmystics.com/media/CarloMyMentor.mp4.zip	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/media/CarloMyMentor.mp4.zip	(from https://www.newmystics.com/film.html)
04:55:07	40202/40202	---M--	200	added ('OK')	image/jpeg	etag:%229d0a-477a3144e2b60%22	https://www.newmystics.com/images/CraigSonnenfeld-storm.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/CraigSonnenfeld-storm.jpg	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:07	24689/24689	---M--	200	added ('OK')	image/jpeg	etag:%226071-477a3144430d8%22	https://www.newmystics.com/images/CraigSonnenfeld-reverie.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/images/CraigSonnenfeld-reverie.jpg	(from https://www.newmystics.com/music/CraigSonnenfeld.html)
04:55:07	2658/2658	---M--	200	added ('OK')	text/css	etag:%22a62-477a355f9e09f%22	https://www.newmystics.com/visual_art/simple_style.css	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/simple_style.css	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:08	157369/157369	---M--	200	added ('OK')	image/jpeg	etag:%22266b9-477a3535271ea%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CamlannBlue32x22.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CamlannBlue32x22.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:08	27542/27542	---M--	200	added ('OK')	image/jpeg	etag:%226b96-477a3534212ad%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CamlannBlue300wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CamlannBlue300wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:08	28800/28800	---M--	200	added ('OK')	image/jpeg	etag:%227080-477a3538d4fa3%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CityOfSpirits23x36.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CityOfSpirits23x36.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:08	11293/11293	---M--	200	added ('OK')	image/jpeg	etag:%222c1d-477a353958917%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CityOfSpirits400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CityOfSpirits400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:08	139500/139500	---M--	200	added ('OK')	image/jpeg	etag:%22220ec-477a3541bf5cc%22	https://www.newmystics.com/visual_art/images/AlCarfagna-Waveform23x34.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-Waveform23x34.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:09	46922/46922	---M--	200	added ('OK')	image/jpeg	etag:%22b74a-477a354262708%22	https://www.newmystics.com/visual_art/images/AlCarfagna-Waveform300wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-Waveform300wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:09	101732/101732	---M--	200	added ('OK')	image/jpeg	etag:%2218d64-477a353f73fb0%22	https://www.newmystics.com/visual_art/images/AlCarfagna-WaterLeavingForGravity.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-WaterLeavingForGravity.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:09	45463/45463	---M--	200	added ('OK')	image/jpeg	etag:%22b197-477a354019431%22	https://www.newmystics.com/visual_art/images/AlCarfagna-WaterLeavingForGravity300wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-WaterLeavingForGravity300wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:09	86581/86581	---M--	200	added ('OK')	image/jpeg	etag:%2215235-477a353cd327c%22	https://www.newmystics.com/visual_art/images/AlCarfagna-SIP733x44.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-SIP733x44.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:10	14210/14210	---M--	200	added ('OK')	image/jpeg	etag:%223782-477a353d5ae58%22	https://www.newmystics.com/visual_art/images/AlCarfagna-SIP7400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-SIP7400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:10	116359/116359	---M--	200	added ('OK')	image/jpeg	etag:%221c687-477a353e20a46%22	https://www.newmystics.com/visual_art/images/AlCarfagna-SoftUniverse20x37.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-SoftUniverse20x37.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:10	26449/26449	---M--	200	added ('OK')	image/jpeg	etag:%226751-477a353eb2a16%22	https://www.newmystics.com/visual_art/images/AlCarfagna-SoftUniverse400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-SoftUniverse400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:10	153317/153317	---M--	200	added ('OK')	image/jpeg	etag:%22256e5-477a35360f49f%22	https://www.newmystics.com/visual_art/images/AlCarfagna-Chameleon.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-Chameleon.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:10	38051/38051	---M--	200	added ('OK')	image/jpeg	etag:%2294a3-477a3536ad3e9%22	https://www.newmystics.com/visual_art/images/AlCarfagna-Chameleon400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-Chameleon400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:11	195437/195437	---M--	200	added ('OK')	image/jpeg	etag:%222fb6d-477a3537ab9fc%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CharmedParticality.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CharmedParticality.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:11	38641/38641	---M--	200	added ('OK')	image/jpeg	etag:%2296f1-477a353844f17%22	https://www.newmystics.com/visual_art/images/AlCarfagna-CharmedParticality400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-CharmedParticality400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:11	149286/149286	---M--	200	added ('OK')	image/jpeg	etag:%2224726-477a353a2d739%22	https://www.newmystics.com/visual_art/images/AlCarfagna-LosNuevosVidentes23x34.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-LosNuevosVidentes23x34.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:11	23459/23459	---M--	200	added ('OK')	image/jpeg	etag:%225ba3-477a353ac25e2%22	https://www.newmystics.com/visual_art/images/AlCarfagna-LosNuevosVidentes400wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-LosNuevosVidentes400wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:12	118057/118057	---M--	200	added ('OK')	image/jpeg	etag:%221cd29-477a353c1d47a%22	https://www.newmystics.com/visual_art/images/AlCarfagna-MortalCoil39x22.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-MortalCoil39x22.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:12	47250/47250	---M--	200	added ('OK')	image/jpeg	etag:%22b892-477a353b5bafa%22	https://www.newmystics.com/visual_art/images/AlCarfagna-MortalCoil300wOPT.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/AlCarfagna-MortalCoil300wOPT.jpg	(from https://www.newmystics.com/visual_art/AlCarfagna.html)
04:55:12	159995/159995	---M--	200	added ('OK')	image/jpeg	etag:%22270fb-4f820d5df40be%22	https://www.newmystics.com/visual_art/images/HawkAlfredson.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:12	53308/53308	---M--	200	added ('OK')	image/jpeg	etag:%22d03c-500898e5bc725%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-StringbergInAmbergris.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-StringbergInAmbergris.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:13	110210/110210	---M--	200	added ('OK')	image/jpeg	etag:%221ae82-50038e0a8fd07%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-TheFinalTransformingStages.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-TheFinalTransformingStages.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:13	72979/72979	---M--	200	added ('OK')	image/jpeg	etag:%2211d13-50038e0af6c40%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-TheOne-EyedAngelofYourRisingMoon.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-TheOne-EyedAngelofYourRisingMoon.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:13	103616/103616	---M--	200	added ('OK')	image/jpeg	etag:%22194c0-50038e0b8935d%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-TheYougEdvardMunchImitatingaSilentTree.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-TheYougEdvardMunchImitatingaSilentTree.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:13	65685/65685	---M--	200	added ('OK')	image/jpeg	etag:%2210095-50038e0bedcd4%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-UFOSurroundedbyCirclings.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-UFOSurroundedbyCirclings.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:14	70428/70428	---M--	200	added ('OK')	image/jpeg	etag:%221131c-4fbf8f72dd1c1%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-StebuklingasDrugelis.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-StebuklingasDrugelis.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:14	67128/67128	---M--	200	added ('OK')	image/jpeg	etag:%2210638-4fbf8f733727d%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-TheDragon%27sMreath.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-TheDragon'sMreath.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:14	99559/99559	---M--	200	added ('OK')	image/jpeg	etag:%22184e7-4fbf8f741b052%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-ThymeWhirled.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-ThymeWhirled.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:14	68854/68854	---M--	200	added ('OK')	image/jpeg	etag:%2210cf6-4fbf8f74be6bc%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-Yaraia.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-Yaraia.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:14	90243/90243	---M--	200	added ('OK')	image/jpeg	etag:%2216083-4fbf8f75336bf%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-ZenStones.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-ZenStones.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
04:55:15	80197/80197	---M--	200	added ('OK')	image/jpeg	etag:%2213945-4fbf8f759c50e%22	https://www.newmystics.com/visual_art/images/HawkAlfredson-ZenStoneswithSkyscape.jpg	C:/My%20Web%20Sites/New%20Mystics/www.newmystics.com/visual_art/images/HawkAlfredson-ZenStoneswithSkyscape.jpg	(from https://www.newmystics.com/visual_art/HawkAlfredson.html)
